agency_cd,site_no,Date,q_cfs,X_00060_00003_cd
USGS,01463500,2016-12-18,3750,A
USGS,01463500,2016-12-19,4040,A
USGS,01463500,2016-12-20,5740,A
USGS,01463500,2016-12-21,9770,A
USGS,01463500,2016-12-22,7920,A
USGS,01463500,2016-12-23,7340,A
USGS,01463500,2016-12-24,7090,A
USGS,01463500,2016-12-25,6800,A
USGS,01463500,2016-12-26,6180,A
USGS,01463500,2016-12-27,5930,A
USGS,01463500,2016-12-28,5880,A
USGS,01463500,2016-12-29,5990,A
USGS,01463500,2016-12-30,7310,A
USGS,01463500,2016-12-31,6870,A
USGS,01463500,2017-01-01,6290,A
USGS,01463500,2017-01-02,5880,A
USGS,01463500,2017-01-03,5870,A
USGS,01463500,2017-01-04,7310,A
USGS,01463500,2017-01-05,8160,A
USGS,01463500,2017-01-06,11100,A
USGS,01463500,2017-01-07,10400,A
USGS,01463500,2017-01-08,7630,A e
USGS,01463500,2017-01-09,5580,A e
USGS,01463500,2017-01-10,5000,A e
USGS,01463500,2017-01-11,5680,A e
USGS,01463500,2017-01-12,6550,A e
USGS,01463500,2017-01-13,7390,A e
USGS,01463500,2017-01-14,10400,A
USGS,01463500,2017-01-15,14800,A
USGS,01463500,2017-01-16,11400,A
USGS,01463500,2017-01-17,9830,A
USGS,01463500,2017-01-18,9810,A
USGS,01463500,2017-01-19,9660,A
USGS,01463500,2017-01-20,10400,A
USGS,01463500,2017-01-21,10700,A
USGS,01463500,2017-01-22,10400,A
USGS,01463500,2017-01-23,10200,A
USGS,01463500,2017-01-24,17400,A
USGS,01463500,2017-01-25,19200,A
USGS,01463500,2017-01-26,20500,A
USGS,01463500,2017-01-27,16900,A
USGS,01463500,2017-01-28,15700,A
USGS,01463500,2017-01-29,14100,A
USGS,01463500,2017-01-30,12500,A
USGS,01463500,2017-01-31,11200,A
USGS,01463500,2017-02-01,10300,A
USGS,01463500,2017-02-02,9130,A
USGS,01463500,2017-02-03,8540,A
USGS,01463500,2017-02-04,8230,A
USGS,01463500,2017-02-05,7390,A
USGS,01463500,2017-02-06,6800,A
USGS,01463500,2017-02-07,6650,A
USGS,01463500,2017-02-08,7160,A
USGS,01463500,2017-02-09,7370,A
USGS,01463500,2017-02-10,7670,A
USGS,01463500,2017-02-11,7890,A
USGS,01463500,2017-02-12,8130,A
USGS,01463500,2017-02-13,8420,A
USGS,01463500,2017-02-14,8070,A
USGS,01463500,2017-02-15,7940,A
USGS,01463500,2017-02-16,8390,A
USGS,01463500,2017-02-17,8240,A
USGS,01463500,2017-02-18,7500,A
USGS,01463500,2017-02-19,6970,A
USGS,01463500,2017-02-20,7190,A
USGS,01463500,2017-02-21,8550,A
USGS,01463500,2017-02-22,10100,A
USGS,01463500,2017-02-23,9720,A
USGS,01463500,2017-02-24,9740,A
USGS,01463500,2017-02-25,12300,A
USGS,01463500,2017-02-26,18600,A
USGS,01463500,2017-02-27,36700,A
USGS,01463500,2017-02-28,26300,A
USGS,01463500,2017-03-01,18500,A
USGS,01463500,2017-03-02,17000,A
USGS,01463500,2017-03-03,15400,A
USGS,01463500,2017-03-04,13900,A
USGS,01463500,2017-03-05,11900,A
USGS,01463500,2017-03-06,10500,A
USGS,01463500,2017-03-07,9830,A
USGS,01463500,2017-03-08,10100,A
USGS,01463500,2017-03-09,10300,A
USGS,01463500,2017-03-10,10600,A
USGS,01463500,2017-03-11,10500,A
USGS,01463500,2017-03-12,9980,A
USGS,01463500,2017-03-13,9420,A
USGS,01463500,2017-03-14,9100,A
USGS,01463500,2017-03-15,9050,A
USGS,01463500,2017-03-16,9060,A
USGS,01463500,2017-03-17,10100,A
USGS,01463500,2017-03-18,11700,A
USGS,01463500,2017-03-19,10900,A
USGS,01463500,2017-03-20,10700,A
USGS,01463500,2017-03-21,11000,A
USGS,01463500,2017-03-22,13400,A
USGS,01463500,2017-03-23,13300,A
USGS,01463500,2017-03-24,13000,A
USGS,01463500,2017-03-25,12600,A
USGS,01463500,2017-03-26,12800,A
USGS,01463500,2017-03-27,15200,A
USGS,01463500,2017-03-28,20000,A
USGS,01463500,2017-03-29,31400,A
USGS,01463500,2017-03-30,38400,A
USGS,01463500,2017-03-31,44100,A
USGS,01463500,2017-04-01,54500,A
USGS,01463500,2017-04-02,50600,A
USGS,01463500,2017-04-03,40900,A
USGS,01463500,2017-04-04,38200,A
USGS,01463500,2017-04-05,42100,A
USGS,01463500,2017-04-06,44300,A
USGS,01463500,2017-04-07,57400,A
USGS,01463500,2017-04-08,65400,A
USGS,01463500,2017-04-09,50300,A
USGS,01463500,2017-04-10,39400,A
USGS,01463500,2017-04-11,33000,A
USGS,01463500,2017-04-12,28500,A
USGS,01463500,2017-04-13,25200,A
USGS,01463500,2017-04-14,22200,A
USGS,01463500,2017-04-15,18900,A
USGS,01463500,2017-04-16,16100,A
USGS,01463500,2017-04-17,14600,A
USGS,01463500,2017-04-18,13800,A
USGS,01463500,2017-04-19,12500,A
USGS,01463500,2017-04-20,11900,A
USGS,01463500,2017-04-21,12600,A
USGS,01463500,2017-04-22,17000,A
USGS,01463500,2017-04-23,21200,A
USGS,01463500,2017-04-24,17800,A
USGS,01463500,2017-04-25,16100,A
USGS,01463500,2017-04-26,16000,A
USGS,01463500,2017-04-27,15500,A
USGS,01463500,2017-04-28,14200,A
USGS,01463500,2017-04-29,14400,A
USGS,01463500,2017-04-30,12400,A
USGS,01463500,2017-05-01,10800,A
USGS,01463500,2017-05-02,10000,A
USGS,01463500,2017-05-03,13200,A
USGS,01463500,2017-05-04,21900,A
USGS,01463500,2017-05-05,19900,A
USGS,01463500,2017-05-06,19200,A
USGS,01463500,2017-05-07,20300,A
USGS,01463500,2017-05-08,20300,A
USGS,01463500,2017-05-09,18700,A
USGS,01463500,2017-05-10,16600,A
USGS,01463500,2017-05-11,14500,A
USGS,01463500,2017-05-12,13100,A
USGS,01463500,2017-05-13,15500,A
USGS,01463500,2017-05-14,19300,A
USGS,01463500,2017-05-15,18800,A
USGS,01463500,2017-05-16,18300,A
USGS,01463500,2017-05-17,16100,A
USGS,01463500,2017-05-18,14000,A
USGS,01463500,2017-05-19,13000,A
USGS,01463500,2017-05-20,11900,A
USGS,01463500,2017-05-21,10700,A
USGS,01463500,2017-05-22,9180,A
USGS,01463500,2017-05-23,8690,A
USGS,01463500,2017-05-24,8380,A
USGS,01463500,2017-05-25,8730,A e
USGS,01463500,2017-05-26,11800,A
USGS,01463500,2017-05-27,10100,A e
USGS,01463500,2017-05-28,9440,A e
USGS,01463500,2017-05-29,8330,A e
USGS,01463500,2017-05-30,9740,A e
USGS,01463500,2017-05-31,10300,A
USGS,01463500,2017-06-01,10400,A
USGS,01463500,2017-06-02,10000,A
USGS,01463500,2017-06-03,9810,A
USGS,01463500,2017-06-04,8990,A
USGS,01463500,2017-06-05,8010,A
USGS,01463500,2017-06-06,8780,A
USGS,01463500,2017-06-07,20500,A
USGS,01463500,2017-06-08,27900,A
USGS,01463500,2017-06-09,21300,A
USGS,01463500,2017-06-10,16800,A
USGS,01463500,2017-06-11,14400,A
USGS,01463500,2017-06-12,12400,A
USGS,01463500,2017-06-13,11200,A
USGS,01463500,2017-06-14,10400,A
USGS,01463500,2017-06-15,9400,A
USGS,01463500,2017-06-16,8050,A
USGS,01463500,2017-06-17,6980,A
USGS,01463500,2017-06-18,6360,A
USGS,01463500,2017-06-19,6020,A
USGS,01463500,2017-06-20,7410,A
USGS,01463500,2017-06-21,11000,A
USGS,01463500,2017-06-22,10600,A
USGS,01463500,2017-06-23,8130,A e
USGS,01463500,2017-06-24,11800,A
USGS,01463500,2017-06-25,10800,A e
USGS,01463500,2017-06-26,8410,A e
USGS,01463500,2017-06-27,7290,A e
USGS,01463500,2017-06-28,6050,A
USGS,01463500,2017-06-29,5340,A
USGS,01463500,2017-06-30,4940,A
USGS,01463500,2017-07-01,5150,A
USGS,01463500,2017-07-02,6790,A
USGS,01463500,2017-07-03,6270,A
USGS,01463500,2017-07-04,5710,A
USGS,01463500,2017-07-05,5770,A
USGS,01463500,2017-07-06,5190,A
USGS,01463500,2017-07-07,5890,A
USGS,01463500,2017-07-08,14300,A
USGS,01463500,2017-07-09,9570,A
USGS,01463500,2017-07-10,7570,A
USGS,01463500,2017-07-11,6380,A
USGS,01463500,2017-07-12,5790,A
USGS,01463500,2017-07-13,5870,A
USGS,01463500,2017-07-14,6010,A
USGS,01463500,2017-07-15,7970,A
USGS,01463500,2017-07-16,8540,A
USGS,01463500,2017-07-17,8080,A
USGS,01463500,2017-07-18,7660,A
USGS,01463500,2017-07-19,6600,A
USGS,01463500,2017-07-20,6370,A
USGS,01463500,2017-07-21,6510,A
USGS,01463500,2017-07-22,7050,A
USGS,01463500,2017-07-23,8030,A
USGS,01463500,2017-07-24,8670,A e
USGS,01463500,2017-07-25,15800,A
USGS,01463500,2017-07-26,16800,A
USGS,01463500,2017-07-27,14800,A
USGS,01463500,2017-07-28,12300,A
USGS,01463500,2017-07-29,10400,A
USGS,01463500,2017-07-30,8990,A
USGS,01463500,2017-07-31,7400,A
USGS,01463500,2017-08-01,6640,A
USGS,01463500,2017-08-02,6310,A
USGS,01463500,2017-08-03,6990,A
USGS,01463500,2017-08-04,7660,A
USGS,01463500,2017-08-05,8110,A
USGS,01463500,2017-08-06,9450,A
USGS,01463500,2017-08-07,8170,A
USGS,01463500,2017-08-08,8630,A
USGS,01463500,2017-08-09,6940,A
USGS,01463500,2017-08-10,6070,A
USGS,01463500,2017-08-11,5690,A
USGS,01463500,2017-08-12,7150,A
USGS,01463500,2017-08-13,10700,A
USGS,01463500,2017-08-14,9420,A
USGS,01463500,2017-08-15,8250,A
USGS,01463500,2017-08-16,7530,A
USGS,01463500,2017-08-17,6660,A
USGS,01463500,2017-08-18,6490,A
USGS,01463500,2017-08-19,9900,A
USGS,01463500,2017-08-20,8630,A
USGS,01463500,2017-08-21,8060,A
USGS,01463500,2017-08-22,7460,A
USGS,01463500,2017-08-23,9230,A
USGS,01463500,2017-08-24,7880,A
USGS,01463500,2017-08-25,7280,A
USGS,01463500,2017-08-26,6690,A
USGS,01463500,2017-08-27,6290,A
USGS,01463500,2017-08-28,5540,A
USGS,01463500,2017-08-29,5040,A
USGS,01463500,2017-08-30,4820,A
USGS,01463500,2017-08-31,4760,A
USGS,01463500,2017-09-01,4590,A
USGS,01463500,2017-09-02,4550,A
USGS,01463500,2017-09-03,5120,A
USGS,01463500,2017-09-04,5500,A
USGS,01463500,2017-09-05,4910,A
USGS,01463500,2017-09-06,5480,A
USGS,01463500,2017-09-07,7830,A
USGS,01463500,2017-09-08,8540,A
USGS,01463500,2017-09-09,7750,A
USGS,01463500,2017-09-10,6900,A
USGS,01463500,2017-09-11,6110,A
USGS,01463500,2017-09-12,5400,A
USGS,01463500,2017-09-13,5150,A
USGS,01463500,2017-09-14,5010,A
USGS,01463500,2017-09-15,4770,A
USGS,01463500,2017-09-16,4600,A
USGS,01463500,2017-09-17,4570,A
USGS,01463500,2017-09-18,4470,A
USGS,01463500,2017-09-19,4250,A e
USGS,01463500,2017-09-20,4440,A e
USGS,01463500,2017-09-21,3990,A e
USGS,01463500,2017-09-22,3590,A e
USGS,01463500,2017-09-23,3410,A e
USGS,01463500,2017-09-24,3270,A e
USGS,01463500,2017-09-25,3340,A
USGS,01463500,2017-09-26,3720,A
USGS,01463500,2017-09-27,3870,A
USGS,01463500,2017-09-28,3800,A
USGS,01463500,2017-09-29,3670,A
USGS,01463500,2017-09-30,3490,A
USGS,01463500,2017-10-01,3230,A
USGS,01463500,2017-10-02,3180,A
USGS,01463500,2017-10-03,3240,A
USGS,01463500,2017-10-04,3210,A e
USGS,01463500,2017-10-05,3220,A
USGS,01463500,2017-10-06,3380,A
USGS,01463500,2017-10-07,3290,A
USGS,01463500,2017-10-08,3630,A
USGS,01463500,2017-10-09,5410,A
USGS,01463500,2017-10-10,5350,A
USGS,01463500,2017-10-11,5440,A
USGS,01463500,2017-10-12,4960,A e
USGS,01463500,2017-10-13,4920,A
USGS,01463500,2017-10-14,4460,A
USGS,01463500,2017-10-15,3880,A
USGS,01463500,2017-10-16,3360,A
USGS,01463500,2017-10-17,3180,A
USGS,01463500,2017-10-18,3380,A
USGS,01463500,2017-10-19,3480,A
USGS,01463500,2017-10-20,3490,A
USGS,01463500,2017-10-21,3360,A
USGS,01463500,2017-10-22,3280,A
USGS,01463500,2017-10-23,3170,A
USGS,01463500,2017-10-24,3210,A
USGS,01463500,2017-10-25,3990,A
USGS,01463500,2017-10-26,3980,A
USGS,01463500,2017-10-27,3790,A
USGS,01463500,2017-10-28,4000,A
USGS,01463500,2017-10-29,4790,A
USGS,01463500,2017-10-30,11300,A
USGS,01463500,2017-10-31,19300,A
USGS,01463500,2017-11-01,23600,A
USGS,01463500,2017-11-02,14700,A
USGS,01463500,2017-11-03,11400,A
USGS,01463500,2017-11-04,9800,A
USGS,01463500,2017-11-05,8450,A e
USGS,01463500,2017-11-06,7480,A e
USGS,01463500,2017-11-07,6820,A
USGS,01463500,2017-11-08,6230,A e
USGS,01463500,2017-11-09,6040,A e
USGS,01463500,2017-11-10,5740,A
USGS,01463500,2017-11-11,5310,A
USGS,01463500,2017-11-12,5100,A
USGS,01463500,2017-11-13,5010,A
USGS,01463500,2017-11-14,4890,A
USGS,01463500,2017-11-15,4580,A
USGS,01463500,2017-11-16,4360,A
USGS,01463500,2017-11-17,4310,A
USGS,01463500,2017-11-18,4150,A
USGS,01463500,2017-11-19,4460,A
USGS,01463500,2017-11-20,4900,A
USGS,01463500,2017-11-21,5000,A
USGS,01463500,2017-11-22,5910,A
USGS,01463500,2017-11-23,5690,A
USGS,01463500,2017-11-24,5200,A
USGS,01463500,2017-11-25,4890,A
USGS,01463500,2017-11-26,4710,A
USGS,01463500,2017-11-27,4600,A
USGS,01463500,2017-11-28,4450,A
USGS,01463500,2017-11-29,4470,A
USGS,01463500,2017-11-30,4370,A
USGS,01463500,2017-12-01,4250,A
USGS,01463500,2017-12-02,4060,A
USGS,01463500,2017-12-03,3930,A
USGS,01463500,2017-12-04,3850,A
USGS,01463500,2017-12-05,3820,A e
USGS,01463500,2017-12-06,3760,A
USGS,01463500,2017-12-07,3830,A
USGS,01463500,2017-12-08,3880,A
USGS,01463500,2017-12-09,4050,A
USGS,01463500,2017-12-10,4160,A
USGS,01463500,2017-12-11,4070,A
USGS,01463500,2017-12-12,3880,A
USGS,01463500,2017-12-13,3780,A
USGS,01463500,2017-12-14,3800,A
USGS,01463500,2017-12-15,3620,A
USGS,01463500,2017-12-16,3320,A
USGS,01463500,2017-12-17,3050,A
USGS,01463500,2017-12-18,3110,A
USGS,01463500,2017-12-19,3590,A
USGS,01463500,2017-12-20,3900,A
USGS,01463500,2017-12-21,4110,A
USGS,01463500,2017-12-22,4090,A
USGS,01463500,2017-12-23,4040,A
USGS,01463500,2017-12-24,5110,A
USGS,01463500,2017-12-25,5600,A
USGS,01463500,2017-12-26,7030,A
USGS,01463500,2017-12-27,6390,A
USGS,01463500,2017-12-28,5640,A e
USGS,01463500,2017-12-29,5180,A e
USGS,01463500,2017-12-30,4990,A e
USGS,01463500,2017-12-31,4750,A e
USGS,01463500,2018-01-01,4560,A e
USGS,01463500,2018-01-02,4320,A e
USGS,01463500,2018-01-03,4860,A e
USGS,01463500,2018-01-04,5420,A e
USGS,01463500,2018-01-05,5250,A e
USGS,01463500,2018-01-06,4740,A e
USGS,01463500,2018-01-07,5070,A e
USGS,01463500,2018-01-08,5770,A e
USGS,01463500,2018-01-09,5840,A e
USGS,01463500,2018-01-10,5230,A e
USGS,01463500,2018-01-11,4760,A e
USGS,01463500,2018-01-12,7460,A e
USGS,01463500,2018-01-13,16900,A e
USGS,01463500,2018-01-14,25200,A e
USGS,01463500,2018-01-15,24800,A e
USGS,01463500,2018-01-16,19900,A e
USGS,01463500,2018-01-17,16200,A e
USGS,01463500,2018-01-18,14400,A e
USGS,01463500,2018-01-19,12200,A e
USGS,01463500,2018-01-20,11600,A e
USGS,01463500,2018-01-21,10300,A e
USGS,01463500,2018-01-22,9940,A e
USGS,01463500,2018-01-23,12700,A e
USGS,01463500,2018-01-24,25100,A
USGS,01463500,2018-01-25,33800,A
USGS,01463500,2018-01-26,24600,A
USGS,01463500,2018-01-27,18800,A
USGS,01463500,2018-01-28,15600,A
USGS,01463500,2018-01-29,14800,A
USGS,01463500,2018-01-30,13900,A e
USGS,01463500,2018-01-31,12600,A
USGS,01463500,2018-02-01,11600,A
USGS,01463500,2018-02-02,10800,A
USGS,01463500,2018-02-03,9920,A
USGS,01463500,2018-02-04,8950,A
USGS,01463500,2018-02-05,10900,A
USGS,01463500,2018-02-06,10200,A
USGS,01463500,2018-02-07,10000,A
USGS,01463500,2018-02-08,11700,A
USGS,01463500,2018-02-09,10200,A
USGS,01463500,2018-02-10,9320,A
USGS,01463500,2018-02-11,18000,A
USGS,01463500,2018-02-12,21700,A
USGS,01463500,2018-02-13,21300,A
USGS,01463500,2018-02-14,20600,A
USGS,01463500,2018-02-15,18800,A
USGS,01463500,2018-02-16,21300,A
USGS,01463500,2018-02-17,25900,A
USGS,01463500,2018-02-18,27900,A
USGS,01463500,2018-02-19,23900,A
USGS,01463500,2018-02-20,21700,A
USGS,01463500,2018-02-21,23700,A
USGS,01463500,2018-02-22,29000,A
USGS,01463500,2018-02-23,31400,A
USGS,01463500,2018-02-24,30600,A
USGS,01463500,2018-02-25,34400,A
USGS,01463500,2018-02-26,50900,A
USGS,01463500,2018-02-27,47400,A
USGS,01463500,2018-02-28,37100,A
USGS,01463500,2018-03-01,30900,A
USGS,01463500,2018-03-02,40300,A
USGS,01463500,2018-03-03,44500,A
USGS,01463500,2018-03-04,37400,A e
USGS,01463500,2018-03-05,30600,A e
USGS,01463500,2018-03-06,27400,A e
USGS,01463500,2018-03-07,25900,A e
USGS,01463500,2018-03-08,25700,A
USGS,01463500,2018-03-09,24200,A
USGS,01463500,2018-03-10,21700,A
USGS,01463500,2018-03-11,18200,A
USGS,01463500,2018-03-12,17000,A
USGS,01463500,2018-03-13,17300,A
USGS,01463500,2018-03-14,17500,A
USGS,01463500,2018-03-15,16200,A
USGS,01463500,2018-03-16,15200,A
USGS,01463500,2018-03-17,14400,A
USGS,01463500,2018-03-18,12900,A
USGS,01463500,2018-03-19,11200,A
USGS,01463500,2018-03-20,10800,A
USGS,01463500,2018-03-21,11500,A
USGS,01463500,2018-03-22,11300,A
USGS,01463500,2018-03-23,11000,A
USGS,01463500,2018-03-24,11500,A
USGS,01463500,2018-03-25,11900,A
USGS,01463500,2018-03-26,10700,A
USGS,01463500,2018-03-27,10500,A
USGS,01463500,2018-03-28,11200,A
USGS,01463500,2018-03-29,11600,A
USGS,01463500,2018-03-30,13300,A
USGS,01463500,2018-03-31,15500,A
USGS,01463500,2018-04-01,20400,A
USGS,01463500,2018-04-02,18700,A
USGS,01463500,2018-04-03,19500,A
USGS,01463500,2018-04-04,23100,A
USGS,01463500,2018-04-05,26100,A
USGS,01463500,2018-04-06,26700,A
USGS,01463500,2018-04-07,23900,A
USGS,01463500,2018-04-08,20600,A
USGS,01463500,2018-04-09,18800,A
USGS,01463500,2018-04-10,17400,A
USGS,01463500,2018-04-11,16300,A
USGS,01463500,2018-04-12,15200,A
USGS,01463500,2018-04-13,13700,A
USGS,01463500,2018-04-14,12800,A
USGS,01463500,2018-04-15,12000,A
USGS,01463500,2018-04-16,23900,A
USGS,01463500,2018-04-17,30200,A
USGS,01463500,2018-04-18,33700,A
USGS,01463500,2018-04-19,31000,A
USGS,01463500,2018-04-20,26800,A
USGS,01463500,2018-04-21,22200,A
USGS,01463500,2018-04-22,18700,A
USGS,01463500,2018-04-23,17300,A
USGS,01463500,2018-04-24,16200,A
USGS,01463500,2018-04-25,16700,A
USGS,01463500,2018-04-26,20100,A
USGS,01463500,2018-04-27,21300,A
USGS,01463500,2018-04-28,20600,A
USGS,01463500,2018-04-29,19600,A
USGS,01463500,2018-04-30,18800,A
USGS,01463500,2018-05-01,17500,A
USGS,01463500,2018-05-02,16900,A
USGS,01463500,2018-05-03,16500,A
USGS,01463500,2018-05-04,16000,A
USGS,01463500,2018-05-05,15200,A
USGS,01463500,2018-05-06,13400,A
USGS,01463500,2018-05-07,12900,A
USGS,01463500,2018-05-08,13200,A
USGS,01463500,2018-05-09,13200,A
USGS,01463500,2018-05-10,12200,A
USGS,01463500,2018-05-11,12000,A
USGS,01463500,2018-05-12,12900,A
USGS,01463500,2018-05-13,13500,A
USGS,01463500,2018-05-14,14300,A
USGS,01463500,2018-05-15,14900,A e
USGS,01463500,2018-05-16,17000,A
USGS,01463500,2018-05-17,29700,A
USGS,01463500,2018-05-18,29800,A
USGS,01463500,2018-05-19,26700,A e
USGS,01463500,2018-05-20,34000,A
USGS,01463500,2018-05-21,37900,A
USGS,01463500,2018-05-22,32900,A
USGS,01463500,2018-05-23,33100,A
USGS,01463500,2018-05-24,36000,A
USGS,01463500,2018-05-25,29700,A
USGS,01463500,2018-05-26,23700,A
USGS,01463500,2018-05-27,28300,A
USGS,01463500,2018-05-28,19600,A e
USGS,01463500,2018-05-29,17200,A e
USGS,01463500,2018-05-30,14800,A
USGS,01463500,2018-05-31,13000,A
USGS,01463500,2018-06-01,12000,A
USGS,01463500,2018-06-02,11500,A
USGS,01463500,2018-06-03,11300,A
USGS,01463500,2018-06-04,12200,A
USGS,01463500,2018-06-05,11000,A
USGS,01463500,2018-06-06,10200,A
USGS,01463500,2018-06-07,9400,A
USGS,01463500,2018-06-08,8820,A
USGS,01463500,2018-06-09,8220,A
USGS,01463500,2018-06-10,7690,A
USGS,01463500,2018-06-11,8310,A e
USGS,01463500,2018-06-12,7810,A e
USGS,01463500,2018-06-13,6980,A e
USGS,01463500,2018-06-14,6650,A e
USGS,01463500,2018-06-15,6550,A e
USGS,01463500,2018-06-16,6240,A e
USGS,01463500,2018-06-17,5880,A e
USGS,01463500,2018-06-18,5480,A
USGS,01463500,2018-06-19,5360,A
USGS,01463500,2018-06-20,5550,A
USGS,01463500,2018-06-21,5370,A
USGS,01463500,2018-06-22,5090,A e
USGS,01463500,2018-06-23,4800,A e
USGS,01463500,2018-06-24,4690,A e
USGS,01463500,2018-06-25,4820,A
USGS,01463500,2018-06-26,4440,A
USGS,01463500,2018-06-27,4360,A e
USGS,01463500,2018-06-28,5760,A e
USGS,01463500,2018-06-29,7530,A
USGS,01463500,2018-06-30,6480,A
USGS,01463500,2018-07-01,7250,A
USGS,01463500,2018-07-02,6310,A
USGS,01463500,2018-07-03,5800,A
USGS,01463500,2018-07-04,5760,A
USGS,01463500,2018-07-05,6010,A
USGS,01463500,2018-07-06,6400,A
USGS,01463500,2018-07-07,5730,A
USGS,01463500,2018-07-08,4900,A
USGS,01463500,2018-07-09,4480,A
USGS,01463500,2018-07-10,4250,A
USGS,01463500,2018-07-11,3690,A
USGS,01463500,2018-07-12,3540,A e
USGS,01463500,2018-07-13,3460,A e
USGS,01463500,2018-07-14,3370,A e
USGS,01463500,2018-07-15,3470,A e
USGS,01463500,2018-07-16,4680,A
USGS,01463500,2018-07-17,4760,A
USGS,01463500,2018-07-18,5480,A
USGS,01463500,2018-07-19,5710,A
USGS,01463500,2018-07-20,4900,A
USGS,01463500,2018-07-21,4170,A
USGS,01463500,2018-07-22,4920,A
USGS,01463500,2018-07-23,8460,A
USGS,01463500,2018-07-24,13200,A
USGS,01463500,2018-07-25,27200,A
USGS,01463500,2018-07-26,30900,A
USGS,01463500,2018-07-27,34000,A
USGS,01463500,2018-07-28,30200,A
USGS,01463500,2018-07-29,22800,A
USGS,01463500,2018-07-30,18800,A
USGS,01463500,2018-07-31,14400,A
USGS,01463500,2018-08-01,11000,A
USGS,01463500,2018-08-02,12400,A
USGS,01463500,2018-08-03,16200,A
USGS,01463500,2018-08-04,36500,A
USGS,01463500,2018-08-05,51500,A
USGS,01463500,2018-08-06,35300,A
USGS,01463500,2018-08-07,27200,A
USGS,01463500,2018-08-08,22000,A
USGS,01463500,2018-08-09,18400,A
USGS,01463500,2018-08-10,21600,A
USGS,01463500,2018-08-11,23800,A
USGS,01463500,2018-08-12,24400,A
USGS,01463500,2018-08-13,22700,A
USGS,01463500,2018-08-14,38100,A
USGS,01463500,2018-08-15,33300,A
USGS,01463500,2018-08-16,36500,A
USGS,01463500,2018-08-17,30800,A
USGS,01463500,2018-08-18,26100,A
USGS,01463500,2018-08-19,25800,A
USGS,01463500,2018-08-20,29200,A
USGS,01463500,2018-08-21,24900,A
USGS,01463500,2018-08-22,29500,A
USGS,01463500,2018-08-23,25900,A
USGS,01463500,2018-08-24,21100,A
USGS,01463500,2018-08-25,17200,A
USGS,01463500,2018-08-26,15000,A
USGS,01463500,2018-08-27,13000,A
USGS,01463500,2018-08-28,11600,A
USGS,01463500,2018-08-29,10900,A
USGS,01463500,2018-08-30,10600,A
USGS,01463500,2018-08-31,10200,A
USGS,01463500,2018-09-01,10800,A
USGS,01463500,2018-09-02,11000,A
USGS,01463500,2018-09-03,10600,A
USGS,01463500,2018-09-04,9700,A
USGS,01463500,2018-09-05,9180,A
USGS,01463500,2018-09-06,8930,A
USGS,01463500,2018-09-07,9830,A
USGS,01463500,2018-09-08,10300,A
USGS,01463500,2018-09-09,10100,A
USGS,01463500,2018-09-10,11800,A e
USGS,01463500,2018-09-11,20000,A
USGS,01463500,2018-09-12,30600,A
USGS,01463500,2018-09-13,28100,A
USGS,01463500,2018-09-14,22100,A
USGS,01463500,2018-09-15,19300,A
USGS,01463500,2018-09-16,17500,A
USGS,01463500,2018-09-17,15900,A
USGS,01463500,2018-09-18,18900,A
USGS,01463500,2018-09-19,29700,A
USGS,01463500,2018-09-20,28100,A
USGS,01463500,2018-09-21,23200,A
USGS,01463500,2018-09-22,19600,A
USGS,01463500,2018-09-23,16700,A
USGS,01463500,2018-09-24,16900,A
USGS,01463500,2018-09-25,17800,A
USGS,01463500,2018-09-26,29900,A
USGS,01463500,2018-09-27,41900,A
USGS,01463500,2018-09-28,52800,A
USGS,01463500,2018-09-29,48700,A
USGS,01463500,2018-09-30,40900,A
USGS,01463500,2018-10-01,32300,A
USGS,01463500,2018-10-02,27200,A
USGS,01463500,2018-10-03,28700,A
USGS,01463500,2018-10-04,39100,A
USGS,01463500,2018-10-05,32300,A
USGS,01463500,2018-10-06,29900,A
USGS,01463500,2018-10-07,25100,A
USGS,01463500,2018-10-08,22100,A
USGS,01463500,2018-10-09,18700,A
USGS,01463500,2018-10-10,17300,A
USGS,01463500,2018-10-11,16900,A
USGS,01463500,2018-10-12,33700,A
USGS,01463500,2018-10-13,38600,A
USGS,01463500,2018-10-14,31600,A
USGS,01463500,2018-10-15,26700,A
USGS,01463500,2018-10-16,23200,A
USGS,01463500,2018-10-17,21100,A
USGS,01463500,2018-10-18,19300,A
USGS,01463500,2018-10-19,17300,A
USGS,01463500,2018-10-20,15700,A
USGS,01463500,2018-10-21,14700,A
USGS,01463500,2018-10-22,14100,A
USGS,01463500,2018-10-23,13700,A
USGS,01463500,2018-10-24,13000,A
USGS,01463500,2018-10-25,12100,A
USGS,01463500,2018-10-26,11800,A
USGS,01463500,2018-10-27,12900,A
USGS,01463500,2018-10-28,14500,A
USGS,01463500,2018-10-29,18100,A
USGS,01463500,2018-10-30,18800,A
USGS,01463500,2018-10-31,18300,A
USGS,01463500,2018-11-01,16900,A
USGS,01463500,2018-11-02,15400,A
USGS,01463500,2018-11-03,46000,A
